User_Cd ,Partner_Cd ,Name                                                                                ,Sname ,Aname                                       ,ValidFlag ,Company_Cd ,PayPartner_Cd ,PartnerType ,SubconType ,TradeType ,PayTargetType ,ChangeStore_Cd ,PartnerControlFlag ,TradeStartDate ,TradeEndDate ,TradeUpdDate ,TradeStopType ,FpsType ,FpsStopDate ,FpsAgreeNo ,OrderType ,OrderStartDate ,DCKeepType ,OrderFaxNo              ,EmergencyTelNo          ,EmergencyOperator                                                                   ,OrderLeadTime ,OrderLimitDate ,CostRoundType ,OrderTaxType ,AutoOrderFaxType ,OldPartner_Cd ,ParentPartner_Cd ,CompanyParentPartner_Cd ,RsvPartner_Cd1 ,RsvPartner_Cd2 ,TradeNotes                                                                                                                                                                                                                                                                                                      ,Branch_Cd ,OrderBranch_Cd ,ReturnBranch_Cd ,RsvChar1      ,RsvChar2 ,RsvChar3 ,RsvChar4 ,RsvNum1 ,RsvNum2 ,RsvNum3 ,RsvNum4 ,RsvDate1 ,RsvDateTime1 ,AddOperator_Cd ,AddDateTime ,AddProc_Cd ,UpdOperator_Cd ,UpdDateTime ,UpdProc_Cd
"0"     ,"xxxxxx"   ,NULL                                                                                ,"0"   ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"0"       ,"0"        ,"0"           ,"xx"        ,"x"        ,"x"       ,"0"           ,"xxxxx"        ,"0"                ,"0"            ,"0"          ,"0"          ,"0"           ,"0"     ,"0"         ,"0"        ,"0"       ,"0"            ,"0"        ,"xxxxxxxxxXxxxxxxxxxX"  ,"xxxxxxxxxXxxxxxxxxxX"  ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"010"         ,"010"          ,"x"           ,"0"          ,"0"              ,"0"           ,"xxxxxx"         ,"0"                     ,"0"            ,"0"            ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"0"       ,"0"            ,"0"             ,"xxxxxxxxxX"  ,"0"      ,"0"      ,"0"      ,"0"     ,"0"     ,"0"     ,"0"     ,"0"      ,"0"          ,"0"            ,"0"         ,"0"        ,"0"            ,"0"         ,"0"
"0"     ,"xxxxxx"   ,"NULL"                                                                              ,"0"   ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"0"       ,"0"        ,"0"           ,"xx"        ,"x"        ,"x"       ,"0"           ,"xxxxx"        ,"0"                ,"0"            ,"0"          ,"0"          ,"0"           ,"0"     ,"0"         ,"0"        ,"0"       ,"0"            ,"0"        ,"xxxxxxxxxXxxxxxxxxxX"  ,"xxxxxxxxxXxxxxxxxxxX"  ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"011"         ,"011"          ,"x"           ,"0"          ,"0"              ,"0"           ,"xxxxxx"         ,"0"                     ,"0"            ,"0"            ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"0"       ,"0"            ,"0"             ,"xxxxxxxxxX"  ,"0"      ,"0"      ,"0"      ,"0"     ,"0"     ,"0"     ,"0"     ,"0"      ,"0"          ,"0"            ,"0"         ,"0"        ,"0"            ,"0"         ,"0"
"0"     ,"xxxxxx"   ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"0"   ,""                                          ,"0"       ,"0"        ,"0"           ,"xx"        ,"x"        ,"x"       ,"0"           ,"xxxxx"        ,"0"                ,"0"            ,"0"          ,"0"          ,"0"           ,"0"     ,"0"         ,"0"        ,"0"       ,"0"            ,"0"        ,"xxxxxxxxxXxxxxxxxxxX"  ,"xxxxxxxxxXxxxxxxxxxX"  ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"012"         ,"012"          ,"x"           ,"0"          ,"0"              ,"0"           ,"xxxxxx"         ,"0"                     ,"0"            ,"0"            ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"0"       ,"0"            ,"0"             ,"xxxxxxxxxX"  ,"0"      ,"0"      ,"0"      ,"0"     ,"0"     ,"0"     ,"0"     ,"0"      ,"0"          ,"0"            ,"0"         ,"0"        ,"0"            ,"0"         ,"0"
"0"     ,"xxxxxx"   ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"0"   ,                                            ,"0"       ,"0"        ,"0"           ,"xx"        ,"x"        ,"x"       ,"0"           ,"xxxxx"        ,"0"                ,"0"            ,"0"          ,"0"          ,"0"           ,"0"     ,"0"         ,"0"        ,"0"       ,"0"            ,"0"        ,"xxxxxxxxxXxxxxxxxxxX"  ,"xxxxxxxxxXxxxxxxxxxX"  ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"013"         ,"013"          ,"x"           ,"0"          ,"0"              ,"0"           ,"xxxxxx"         ,"0"                     ,"0"            ,"0"            ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"0"       ,"0"            ,"0"             ,"xxxxxxxxxX"  ,"0"      ,"0"      ,"0"      ,"0"     ,"0"     ,"0"     ,"0"     ,"0"      ,"0"          ,"0"            ,"0"         ,"0"        ,"0"            ,"0"         ,"0"
"0"     ,"xxxxxx"   ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"0"   ,null                                        ,"0"       ,"0"        ,"0"           ,"xx"        ,"x"        ,"x"       ,"0"           ,"xxxxx"        ,"0"                ,"0"            ,"0"          ,"0"          ,"0"           ,"0"     ,"0"         ,"0"        ,"0"       ,"0"            ,"0"        ,"xxxxxxxxxXxxxxxxxxxX"  ,"xxxxxxxxxXxxxxxxxxxX"  ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"014"         ,"014"          ,"x"           ,"0"          ,"0"              ,"0"           ,"xxxxxx"         ,"0"                     ,"0"            ,"0"            ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"0"       ,"0"            ,"0"             ,"xxxxxxxxxX"  ,"0"      ,"0"      ,"0"      ,"0"     ,"0"     ,"0"     ,"0"     ,"0"      ,"0"          ,"0"            ,"0"         ,"0"        ,"0"            ,"0"         ,"0"
"0"     ,"xxxxxx"   ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"0"   ,"null"                                      ,"0"       ,"0"        ,"0"           ,"xx"        ,"x"        ,"x"       ,"0"           ,"xxxxx"        ,"0"                ,"0"            ,"0"          ,"0"          ,"0"           ,"0"     ,"0"         ,"0"        ,"0"       ,"0"            ,"0"        ,"xxxxxxxxxXxxxxxxxxxX"  ,"xxxxxxxxxXxxxxxxxxxX"  ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"015"         ,"015"          ,"x"           ,"0"          ,"0"              ,"0"           ,"xxxxxx"         ,"0"                     ,"0"            ,"0"            ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"0"       ,"0"            ,"0"             ,"xxxxxxxxxX"  ,"0"      ,"0"      ,"0"      ,"0"     ,"0"     ,"0"     ,"0"     ,"0"      ,"0"          ,"0"            ,"0"         ,"0"        ,"0"            ,"0"         ,"0"
"0"     ,"xxxxxx"   ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"0"   ,NULL                                        ,"0"       ,"0"        ,"0"           ,"xx"        ,"x"        ,"x"       ,"0"           ,"xxxxx"        ,"0"                ,"0"            ,"0"          ,"0"          ,"0"           ,"0"     ,"0"         ,"0"        ,"0"       ,"0"            ,"0"        ,"xxxxxxxxxXxxxxxxxxxX"  ,"xxxxxxxxxXxxxxxxxxxX"  ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"016"         ,"016"          ,"x"           ,"0"          ,"0"              ,"0"           ,"xxxxxx"         ,"0"                     ,"0"            ,"0"            ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"0"       ,"0"            ,"0"             ,"xxxxxxxxxX"  ,"0"      ,"0"      ,"0"      ,"0"     ,"0"     ,"0"     ,"0"     ,"0"      ,"0"          ,"0"            ,"0"         ,"0"        ,"0"            ,"0"         ,"0"
"0"     ,"xxxxxx"   ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"0"   ,"NULL"                                      ,"0"       ,"0"        ,"0"           ,"xx"        ,"x"        ,"x"       ,"0"           ,"xxxxx"        ,"0"                ,"0"            ,"0"          ,"0"          ,"0"           ,"0"     ,"0"         ,"0"        ,"0"       ,"0"            ,"0"        ,"xxxxxxxxxXxxxxxxxxxX"  ,"xxxxxxxxxXxxxxxxxxxX"  ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"017"         ,"017"          ,"x"           ,"0"          ,"0"              ,"0"           ,"xxxxxx"         ,"0"                     ,"0"            ,"0"            ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"0"       ,"0"            ,"0"             ,"xxxxxxxxxX"  ,"0"      ,"0"      ,"0"      ,"0"     ,"0"     ,"0"     ,"0"     ,"0"      ,"0"          ,"0"            ,"0"         ,"0"        ,"0"            ,"0"         ,"0"
"0"     ,"xxxxxx"   ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"0"   ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"0"       ,"0"        ,"0"           ,""          ,"x"        ,"x"       ,"0"           ,"xxxxx"        ,"0"                ,"0"            ,"0"          ,"0"          ,"0"           ,"0"     ,"0"         ,"0"        ,"0"       ,"0"            ,"0"        ,"xxxxxxxxxXxxxxxxxxxX"  ,"xxxxxxxxxXxxxxxxxxxX"  ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"018"         ,"018"          ,"x"           ,"0"          ,"0"              ,"0"           ,"xxxxxx"         ,"0"                     ,"0"            ,"0"            ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"0"       ,"0"            ,"0"             ,"xxxxxxxxxX"  ,"0"      ,"0"      ,"0"      ,"0"     ,"0"     ,"0"     ,"0"     ,"0"      ,"0"          ,"0"            ,"0"         ,"0"        ,"0"            ,"0"         ,"0"
"0"     ,"xxxxxx"   ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"0"   ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"0"       ,"0"        ,"0"           ,            ,"x"        ,"x"       ,"0"           ,"xxxxx"        ,"0"                ,"0"            ,"0"          ,"0"          ,"0"           ,"0"     ,"0"         ,"0"        ,"0"       ,"0"            ,"0"        ,"xxxxxxxxxXxxxxxxxxxX"  ,"xxxxxxxxxXxxxxxxxxxX"  ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"019"         ,"019"          ,"x"           ,"0"          ,"0"              ,"0"           ,"xxxxxx"         ,"0"                     ,"0"            ,"0"            ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"0"       ,"0"            ,"0"             ,"xxxxxxxxxX"  ,"0"      ,"0"      ,"0"      ,"0"     ,"0"     ,"0"     ,"0"     ,"0"      ,"0"          ,"0"            ,"0"         ,"0"        ,"0"            ,"0"         ,"0"
"0"     ,"xxxxxx"   ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"0"   ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"0"       ,"0"        ,"0"           ,null        ,"x"        ,"x"       ,"0"           ,"xxxxx"        ,"0"                ,"0"            ,"0"          ,"0"          ,"0"           ,"0"     ,"0"         ,"0"        ,"0"       ,"0"            ,"0"        ,"xxxxxxxxxXxxxxxxxxxX"  ,"xxxxxxxxxXxxxxxxxxxX"  ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"020"         ,"020"          ,"x"           ,"0"          ,"0"              ,"0"           ,"xxxxxx"         ,"0"                     ,"0"            ,"0"            ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"0"       ,"0"            ,"0"             ,"xxxxxxxxxX"  ,"0"      ,"0"      ,"0"      ,"0"     ,"0"     ,"0"     ,"0"     ,"0"      ,"0"          ,"0"            ,"0"         ,"0"        ,"0"            ,"0"         ,"0"
"0"     ,"xxxxxx"   ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"0"   ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"0"       ,"0"        ,"0"           ,"null"      ,"x"        ,"x"       ,"0"           ,"xxxxx"        ,"0"                ,"0"            ,"0"          ,"0"          ,"0"           ,"0"     ,"0"         ,"0"        ,"0"       ,"0"            ,"0"        ,"xxxxxxxxxXxxxxxxxxxX"  ,"xxxxxxxxxXxxxxxxxxxX"  ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"021"         ,"021"          ,"x"           ,"0"          ,"0"              ,"0"           ,"xxxxxx"         ,"0"                     ,"0"            ,"0"            ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"0"       ,"0"            ,"0"             ,"xxxxxxxxxX"  ,"0"      ,"0"      ,"0"      ,"0"     ,"0"     ,"0"     ,"0"     ,"0"      ,"0"          ,"0"            ,"0"         ,"0"        ,"0"            ,"0"         ,"0"
"0"     ,"xxxxxx"   ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"0"   ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"0"       ,"0"        ,"0"           ,NULL        ,"x"        ,"x"       ,"0"           ,"xxxxx"        ,"0"                ,"0"            ,"0"          ,"0"          ,"0"           ,"0"     ,"0"         ,"0"        ,"0"       ,"0"            ,"0"        ,"xxxxxxxxxXxxxxxxxxxX"  ,"xxxxxxxxxXxxxxxxxxxX"  ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"022"         ,"022"          ,"x"           ,"0"          ,"0"              ,"0"           ,"xxxxxx"         ,"0"                     ,"0"            ,"0"            ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"0"       ,"0"            ,"0"             ,"xxxxxxxxxX"  ,"0"      ,"0"      ,"0"      ,"0"     ,"0"     ,"0"     ,"0"     ,"0"      ,"0"          ,"0"            ,"0"         ,"0"        ,"0"            ,"0"         ,"0"
"0"     ,"xxxxxx"   ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"0"   ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"0"       ,"0"        ,"0"           ,"NULL"      ,"x"        ,"x"       ,"0"           ,"xxxxx"        ,"0"                ,"0"            ,"0"          ,"0"          ,"0"           ,"0"     ,"0"         ,"0"        ,"0"       ,"0"            ,"0"        ,"xxxxxxxxxXxxxxxxxxxX"  ,"xxxxxxxxxXxxxxxxxxxX"  ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"023"         ,"023"          ,"x"           ,"0"          ,"0"              ,"0"           ,"xxxxxx"         ,"0"                     ,"0"            ,"0"            ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"0"       ,"0"            ,"0"             ,"xxxxxxxxxX"  ,"0"      ,"0"      ,"0"      ,"0"     ,"0"     ,"0"     ,"0"     ,"0"      ,"0"          ,"0"            ,"0"         ,"0"        ,"0"            ,"0"         ,"0"
"0"     ,"xxxxxx"   ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"0"   ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"0"       ,"0"        ,"0"           ,"xx"        ,""         ,"x"       ,"0"           ,"xxxxx"        ,"0"                ,"0"            ,"0"          ,"0"          ,"0"           ,"0"     ,"0"         ,"0"        ,"0"       ,"0"            ,"0"        ,"xxxxxxxxxXxxxxxxxxxX"  ,"xxxxxxxxxXxxxxxxxxxX"  ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"024"         ,"024"          ,"x"           ,"0"          ,"0"              ,"0"           ,"xxxxxx"         ,"0"                     ,"0"            ,"0"            ,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX"  ,"0"       ,"0"            ,"0"             ,"xxxxxxxxxX"  ,"0"      ,"0"      ,"0"      ,"0"     ,"0"     ,"0"     ,"0"     ,"0"      ,"0"          ,"0"            ,"0"         ,"0"        ,"0"            ,"0"         ,"0"
